"","ruta","archivo","qterm_pos","vterm_pos","qterm_neg","vterm_neg","tasaPosNot","tasaNegNot","vPolNot","anio","mes","dia","medio"
"80","./ieeelatam/data/marzo/semana4/","20200323_ED_Confirmaron 36 nuevos casos y suman 301 los infectados en el país.txt",62,29.08585,8,3.4,0.469126612903226,0.425,8.55466176470588,"2020","03","23","ED"
"81","./ieeelatam/data/marzo/semana4/","20200323_ED_La Pampa.descartaron cuatro casos sospechosos de coronavirus.txt",42,20.20015,9,3.4,0.480955952380952,0.377777777777778,5.9412205882353,"2020","03","23","ED"
"82","./ieeelatam/data/marzo/semana4/","20200323_IP_Coronavirus. en General Pico el número de personas en cuarentena varía entre 90 y 110 al día de hoy.txt",2,0.5667,0,0,0.28335,NA,NA,"2020","03","23","IP"
"83","./ieeelatam/data/marzo/semana4/","20200323_IP_El Gobierno les pagará 10 mil pesos a trabajadores informales y monotributistas clases A y B en el marco de la cuarentena por Coronavirus.txt",16,6.1,3,0.6,0.38125,0.2,10.1666666666667,"2020","03","23","IP"
"84","./ieeelatam/data/marzo/semana4/","20200323_LA_Brasil, el país más afectado.txt",112,49.00975,39,11.8666666666667,0.437587053571429,0.304273504273504,4.13003511235955,"2020","03","23","LA"
"85","./ieeelatam/data/marzo/semana4/","20200323_LA_Confirman 41 nuevos casos de coronavirus en Argentina.txt",68,31.9901,11,2.7667,0.470442647058824,0.251518181818182,11.5625474391875,"2020","03","23","LA"
"86","./ieeelatam/data/marzo/semana4/","20200323_LA_El Gobierno lanzó la App Coronavirus Argentina.txt",27,12.7001,5,0.866666666666666,0.470374074074074,0.173333333333333,14.6539615384615,"2020","03","23","LA"
"87","./ieeelatam/data/marzo/semana4/","20200323_LA_Nación analiza extender el aislamiento obligatorio.txt",83,37.4,28,9.2166,0.450602409638554,0.329164285714286,4.05789553631491,"2020","03","23","LA"
"88","./ieeelatam/data/marzo/semana4/","20200323_LA_Tareas para preparar hospitales de campaña.txt",29,9.2333,8,2,0.318389655172414,0.25,4.61665,"2020","03","23","LA"
"89","./ieeelatam/data/marzo/semana4/","20200323_LA_Un petrolero imputado por viralizar audio.txt",43,20.9596,12,2.96666666666667,0.487432558139535,0.247222222222222,7.06503370786517,"2020","03","23","LA"
"90","./ieeelatam/data/marzo/semana4/","20200323_RF_Ya está disponible la app para hacerse un autotest de Coronavirus.txt",20,9.9668,4,2.4,0.49834,0.6,4.15283333333333,"2020","03","23","RF"
"91","./ieeelatam/data/marzo/semana4/","20200324_DT_Un caso de coronavirus en La Pampa.txt",69,34.69285,25,9.29993333333333,0.502794927536232,0.371997333333333,3.73044072000516,"2020","03","24","DT"
"92","./ieeelatam/data/marzo/semana4/","20200324_ED_Hay 86 nuevos casos y ya suman 387 los infectados en el país.txt",69,28.0167,13,5.8,0.406039130434783,0.446153846153846,4.83046551724138,"2020","03","24","ED"
"93","./ieeelatam/data/marzo/semana4/","20200324_ED_Justicia penal. utilizan audios de Whats App para una causa por lesiones leves.txt",61,24.26295,22,11.0666666666667,0.397753278688525,0.503030303030303,2.19243524096386,"2020","03","24","ED"
"94","./ieeelatam/data/marzo/semana4/","20200324_ED_La Memoria, sin marcha pero a través de las redes.txt",44,25.5999,11,5.9,0.581815909090909,0.536363636363636,4.33896610169491,"2020","03","24","ED"
"95","./ieeelatam/data/marzo/semana4/","20200324_IP_Coronavirus.en medio de la cuarentena, una confitería de Salta regala desayunos a policías en agradecimiento por su trabajo.txt",22,11.66665,6,1.39996666666667,0.530302272727273,0.233327777777778,8.33351984571062,"2020","03","24","IP"
"96","./ieeelatam/data/marzo/semana4/","20200324_LA_Covid-19. hay positivos cada vez más cercanos.txt",98,48.2522,11,3.29996666666667,0.492369387755102,0.29999696969697,14.622026485116,"2020","03","24","LA"
"97","./ieeelatam/data/marzo/semana4/","20200324_LA_Menos muertos e infectados en Italia.txt",85,39.2761,25,9.43336666666667,0.462071764705882,0.377334666666667,4.16352945749308,"2020","03","24","LA"
"98","./ieeelatam/data/marzo/semana4/","20200324_LA_Nación amplió el protocolo y se analizan ocho casos de coronavirus en La Pampa.txt",27,13.7222,5,1,0.50822962962963,0.2,13.7222,"2020","03","24","LA"
"99","./ieeelatam/data/marzo/semana4/","20200324_RF_Confirmaron un nuevo fallecido por Coronavirus.txt",5,3.2,0,0,0.64,NA,NA,"2020","03","24","RF"
"100","./ieeelatam/data/marzo/semana4/","20200324_RF_Equipos evalúan al paciente aplicando el protocolo pertinente afirman desde Salud.txt",16,6.8333,1,0.2,0.42708125,0.2,34.1665,"2020","03","24","RF"
"101","./ieeelatam/data/marzo/semana4/","20200324_RF_La Pampa analiza casos conforme el protocolo de Nación sin registrar la presencia del virus.txt",57,24.5169,10,3.4,0.430121052631579,0.34,7.21085294117647,"2020","03","24","RF"
"102","./ieeelatam/data/marzo/semana4/","20200324_RF_Mirá el increíble video de la evolución de casos en el mundo.txt",1,0.2,1,0.0666666666666667,0.2,0.0666666666666667,3,"2020","03","24","RF"
"103","./ieeelatam/data/marzo/semana4/","20200324_RF_Sexto fallecido por Coronavirus. un hombre de 53 años de Chaco.txt",7,3.6667,1,0.6,0.523814285714286,0.6,6.11116666666667,"2020","03","24","RF"
"104","./ieeelatam/data/marzo/semana4/","20200325_DT_Cierre de La Pampa. constitucionalista dice que el Gobierno tomó una medida ilegal.txt",57,26.65405,19,7.59996666666667,0.467614912280702,0.399998245614035,3.50712722424221,"2020","03","25","DT"
"105","./ieeelatam/data/marzo/semana4/","20200325_DT_Coronavirus.en el Centro de Medicina Nuclear suman 19 camas de terapia y 18 de internación.txt",73,31.7334,18,5.2,0.434704109589041,0.288888888888889,6.10257692307692,"2020","03","25","DT"
"106","./ieeelatam/data/marzo/semana4/","20200325_DT_Covid-19.casi 600 personas cumplen aislamiento estricto en La Pampa.txt",14,6.58335,2,0.4,0.470239285714286,0.2,16.458375,"2020","03","25","DT"
"107","./ieeelatam/data/marzo/semana4/","20200325_ED_Coronavirus.117 nuevos casos y ya son 502 en el país.txt",22,8.3929,6,2,0.381495454545455,0.333333333333333,4.19645,"2020","03","25","ED"
"108","./ieeelatam/data/marzo/semana4/","20200325_ED_El Centro de Asistencia Respiratoria sumaría 19 camas de terapia y 18 de internación.txt",73,31.5667,21,5.9,0.432420547945206,0.280952380952381,5.35028813559322,"2020","03","25","ED"
"109","./ieeelatam/data/marzo/semana4/","20200325_ED_El pampeano con COVID-19, “estable”.txt",14,5.4666,3,0.6,0.390471428571429,0.2,9.111,"2020","03","25","ED"
"110","./ieeelatam/data/marzo/semana4/","20200325_ED_En La Pampa hay 600 personas en aislamiento estricto.txt",44,17.80045,6,2.4,0.404555681818182,0.4,7.41685416666667,"2020","03","25","ED"
"111","./ieeelatam/data/marzo/semana4/","20200325_ED_Internaron al primer caso de coronavirus de La Pampa.txt",21,11.5,2,0.4,0.547619047619048,0.2,28.75,"2020","03","25","ED"
"112","./ieeelatam/data/marzo/semana4/","20200325_LA_El Presidente analiza nuevas medidas.txt",74,36.2522,23,7.1334,0.489894594594595,0.310147826086957,5.08203661648022,"2020","03","25","LA"
"113","./ieeelatam/data/marzo/semana4/","20200325_LA_España ya superó a China en cantidad de muertos.txt",7,2.9083,2,0.5,0.415471428571429,0.25,5.8166,"2020","03","25","LA"
"114","./ieeelatam/data/marzo/semana4/","20200325_LA_Un hombre que vino de España, primer caso en La Pampa.txt",82,40.8788,8,2.4,0.498521951219512,0.3,17.0328333333333,"2020","03","25","LA"
"115","./ieeelatam/data/marzo/semana4/","20200325_LA_Ya casi no hay países sin afectados.txt",46,19.1118,14,4.9333,0.415473913043478,0.352378571428571,3.87403968945736,"2020","03","25","LA"
"116","./ieeelatam/data/marzo/semana4/","20200325_RF_Indican uso de guantes y barbijos solo para personal de Salud y quienes tengan síntomas.txt",141,64.36085,24,6.3222,0.456459929078014,0.263425,10.1801350795609,"2020","03","25","RF"
"117","./ieeelatam/data/marzo/semana4/","20200325_RF_Unas 580 personas cumplen aislamiento estricto en La Pampa.txt",49,19.4171,7,2.6,0.396267346938776,0.371428571428571,7.46811538461539,"2020","03","25","RF"
"118","./ieeelatam/data/marzo/semana4/","20200325_RF_Vecino castense fabrica y dona máscaras protectoras para el personal de salud.txt",45,21.5,3,0.8,0.477777777777778,0.266666666666667,26.875,"2020","03","25","RF"
"119","./ieeelatam/data/marzo/semana4/","20200326_DT_Coronavirus.el Malbrán descarta otros 4 casos de La Pampa y quedan 5 bajo análisis.txt",54,26.30955,12,4.6,0.487213888888889,0.383333333333333,5.71946739130435,"2020","03","26","DT"
"120","./ieeelatam/data/marzo/semana4/","20200326_DT_Coronavirus.La Pampa sale a comprar 250 mil barbijos y 18 mil litros de alcohol en gel.txt",105,40.8857,28,8.5,0.389387619047619,0.303571428571428,4.81008235294118,"2020","03","26","DT"
"121","./ieeelatam/data/marzo/semana4/","20200326_DT_Sin cambios aún en La Pampa.un contagiado y 7 en análisis.txt",43,22.3667,10,2.6,0.520155813953488,0.26,8.60257692307692,"2020","03","26","DT"
"122","./ieeelatam/data/marzo/semana4/","20200326_ED_Suman camas e invierten fuertemente en insumos.txt",89,37.7608,19,5.5667,0.424278651685393,0.292984210526316,6.78333662672679,"2020","03","26","ED"
"123","./ieeelatam/data/marzo/semana4/","20200326_ED_Suspendieron las elecciones en el Sipetax.txt",25,11.6665,8,2.6,0.46666,0.325,4.48711538461539,"2020","03","26","ED"
"124","./ieeelatam/data/marzo/semana4/","20200326_IP_Coronavirus en Argentina. separan a tres gendarmes por bailar a dos jóvenes que no cumplían con la cuarentena.txt",23,10.4,3,1.4,0.452173913043478,0.466666666666667,7.42857142857143,"2020","03","26","IP"
"125","./ieeelatam/data/marzo/semana4/","20200326_IP_La cuarentena obligatoria por el coronavirus seguirá hasta mediados de abril. cómo adoptó la decisión el presidente Alberto Fernández.txt",81,35.56195,23,6.66666666666667,0.439036419753086,0.289855072463768,5.3342925,"2020","03","26","IP"
"126","./ieeelatam/data/marzo/semana4/","20200326_LA_Argentina y nueve países más fueron elegidos por la OMS para probar terapias contra el coronavirus.txt",31,15.7333,9,3.4333,0.507525806451613,0.381477777777778,4.5825590539714,"2020","03","26","LA"
"127","./ieeelatam/data/marzo/semana4/","20200326_LA_Diseñaron un equipo que en 30 minutos elimina hasta el 99% de coronavirus en ambientes.txt",55,27.0476,6,1.2,0.491774545454546,0.2,22.5396666666667,"2020","03","26","LA"
"128","./ieeelatam/data/marzo/semana4/","20200326_LA_El mundo habla de Didier Raoult.Quién es el científico que aseguró hallar el medicamento contra el coronavirus.txt",56,23.3302,26,8.9664,0.416610714285714,0.344861538461538,2.60195842255532,"2020","03","26","LA"
"129","./ieeelatam/data/marzo/semana4/","20200326_LA_El pampeano diagnosticado con COVID-19 continúa estable.txt",79,32.8252,12,4.6,0.415508860759494,0.383333333333333,7.13591304347826,"2020","03","26","LA"
"130","./ieeelatam/data/marzo/semana4/","20200326_LA_Novena víctima fatal por coronavirus en el país.txt",41,18.2167,6,2.5,0.444309756097561,0.416666666666667,7.28668,"2020","03","26","LA"
"131","./ieeelatam/data/marzo/semana4/","20200326_LA_POR 180 DIAS.txt",59,27.4951,25,8.06666666666667,0.466018644067797,0.322666666666667,3.40848347107438,"2020","03","26","LA"
"132","./ieeelatam/data/marzo/semana4/","20200326_RF_Confirmaron la novena muerte por Coronavirus.un hombre de 59 años en Chaco.txt",41,18.3167,5,1.9,0.446748780487805,0.38,9.64036842105263,"2020","03","26","RF"
"133","./ieeelatam/data/marzo/semana4/","20200326_RF_Descartaron cuatro casos sospechosos de COVID-19.txt",14,6.2,6,2.8,0.442857142857143,0.466666666666667,2.21428571428571,"2020","03","26","RF"
"134","./ieeelatam/data/marzo/semana4/","20200326_RF_El tiempo de los codiciosos ha llegado a su fin, dijo ante los líderes del G20.txt",35,16.06665,11,2.93336666666667,0.459047142857143,0.266669696969697,5.47720480449086,"2020","03","26","RF"
"135","./ieeelatam/data/marzo/semana4/","20200327_ED_Carga de combustible. estaciones de servicio no recibirán más cheques.txt",53,21.05245,7,2.6,0.397216037735849,0.371428571428571,8.09709615384616,"2020","03","27","ED"
"136","./ieeelatam/data/marzo/semana4/","20200327_ED_Cinco personas murieron y hay 101 nuevos casos.txt",32,11.2334,3,0.7,0.35104375,0.233333333333333,16.0477142857143,"2020","03","27","ED"
