"","ruta","tasaPosNeg","tasaActInt","tasaFiDi","posTop50","negTop50","actTop50","fiTop50"
"1","./ieeelatam/data/marzo/semana1/","2.98808576356735","2.82317355631453","11.7053494965399","38.0211293404755","57.3966195166258","27.0692918137738","46.7146597691351"
"2","./ieeelatam/data/marzo/semana2/","5.0606351786226","3.5910792626224","7.09254229237359","23.2912894573504","26.1685730895423","16.1976538084941","27.474709724252"
"3","./ieeelatam/data/marzo/semana3/","5.8512096245391","4.34375622081265","8.32565823964018","19.2595011818157","3.55287858925641","11.8766031022205","19.9062222278424"
"4","./ieeelatam/data/marzo/semana4/","5.74519199639268","4.11015731307213","9.24538466686959","17.5139340122458","12.9734399789059","12.2740176026809","23.2515146750178"
"5","./ieeelatam/data/abril/semana5/","5.76954638725866","4.30797495840176","9.43122099172265","19.7681936499769","10.4383363189787","11.3116091521539","23.314147352631"
